,pf_batt_voltage,pf_batt_min_voltage,pf_batt_max_voltage,pf_batt_capacity,pf_batt_max_charge_rate,pf_batt_max_discharge_rate,pf_batt_soc,pf_batt_stored_energy,pf_batt_usable_stored_energy,pf_batt_usable_min_energy,pf_batt_usable_max_energy,pf_batt_usable_is_full,pf_target_power_pv,pf_target_power_wt,pf_battery_remaining_energy,pf_total_energy,simulink_wt_target_power,simulink_wt_clock,simulink_wt_actual_power,simulink_wt_max_power,simulink_wt_pitch,simulink_wt_wind_speed,simulink_wt_rotor_speed,simulink_pv_target_power,simulink_pv_clock,simulink_pv_actual_power,simulink_pv_max_power,simulink_pv_irradiance,simulink_pv_irradiance_demand,simulink_pv_irradiance_limited,simulink_pv_i_dc,simulink_pv_i_dc_max,simulink_pv_v_dc,simulink_batt_I_cc,simulink_batt_V_top,simulink_batt_voltage,simulink_batt_current,simulink_batt_cell_voltage1,simulink_batt_cell_voltage2,simulink_batt_cell_voltage3,simulink_batt_cell_current1,simulink_batt_cell_current2,simulink_batt_cell_current3,simulink_batt_soc1,simulink_batt_soc2,simulink_batt_soc3,simulink_batt_cell_temperature1,simulink_batt_cell_temperature2,simulink_batt_cell_temperature3,simulink_batt_fault1,simulink_batt_fault2,simulink_batt_fault3
308,11.448076151988097,5,200,2000,5,5,644.8076151988098,22896.152303976196,12896.152303976194,10000,400000,0,1750,1500,22381.06082226295,1327.5914817132473,1500.0,15.450000000000001,1.378875540705664,0.9999978877672528,0.0,10.329907021001313,1.0081499937212413,1750.0,15.450000000000001,1801.061379077482,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266261342331818,5.640879624767181,342.0,9.205845706846457,11.190530411131475,0.2671889589585881,8.906298592187179,0.08906298631898935,0.0890629863197102,0.08906298631988842,8.906298591297357,8.906298591297357,-4.069148448857959e-08,0.973733859161351,0.9723175839328396,0.9665884254843926,19.850000425202495,19.850000766187975,19.85000095542091,0.0,0.0,0.0
309,11.190530411131475,5,200,2000,5,5,619.0530411131475,22381.06082226295,12381.060822262949,10000,400000,0,1750,1500,21864.202658349084,1329.3581639138663,1500.0,15.5,1.378875540705664,0.9999979589431192,0.0,10.329907021001313,1.0081499937212413,1750.0,15.5,1800.8541613444343,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.265655442527586,5.640879624767181,342.0,9.455788020085823,10.932101329174541,0.2761756998272116,9.205856621201168,0.09205856660853051,0.09205856660925126,0.09205856660942947,9.205856620281418,9.205856620281418,-4.066152868330183e-08,0.9737338589791759,0.9723175837507441,0.9665884253026201,19.850000399553437,19.850000719970637,19.85000089778896,0.0,0.0,0.0
310,10.932101329174541,5,200,2000,5,5,593.2101329174542,21864.202658349084,11864.202658349082,10000,400000,0,1750,1500,21342.037409015644,1334.6652493334402,1500.0,15.55,1.378875540705664,0.9999980277205532,0.0,10.329907021001313,1.0081499937212413,1750.0,15.55,1800.9851479641666,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266038444339668,5.640879624767181,342.0,9.786605455257222,10.671018704507821,0.28367396124507316,9.455798668513193,0.09455798708115104,0.09455798708187182,0.09455798708205004,9.455798667568473,9.455798667568471,-4.063653447619681e-08,0.9737338587971125,0.9723175835687605,0.9665884251209595,19.85000037545211,19.8500006765413,19.85000084363338,0.0,0.0,0.0
311,10.671018704507821,5,200,2000,5,5,567.1018704507821,21342.037409015644,11342.037409015642,10000,400000,0,1750,1500,20818.100977472433,1336.4364315432103,1500.0,15.6,1.378875540705664,0.9999980941804099,0.0,10.329907021001313,1.0081499937212413,1750.0,15.6,1801.0613790774894,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.26626134233184,5.640879624767181,342.0,10.066939959800742,10.409050488736217,0.2935984761680164,9.78661583267745,0.09786615872213211,0.0978661587228531,0.09786615872303132,9.786615831699677,9.786615831699677,-4.060345275742548e-08,0.9737338586151975,0.9723175833869254,0.9665884249394473,19.850000352804386,19.85000063573159,19.85000079274448,0.0,0.0,0.0
312,10.409050488736217,5,200,2000,5,5,540.9050488736217,20818.100977472433,10818.100977472433,10000,400000,0,1750,1500,20276.408321347008,1354.1926561254252,1500.0,15.65,1.378875540705664,0.999998158400747,0.0,10.329907021001313,1.0081499937212413,1750.0,15.65,1800.854161344442,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.265655442527608,5.640879624767181,342.0,10.686165864101913,10.138204160673503,0.3020085031912938,10.066950066842727,0.10066950106322459,0.10066950106394544,0.10066950106412366,10.066950065836947,10.066950065836947,-4.057541933165581e-08,0.9737338584334079,0.9723175832052157,0.9665884247580606,19.850000331522835,19.850000597383485,19.85000074492524,0.0,0.0,0.0
313,10.138204160673503,5,200,2000,5,5,513.8204160673503,20276.408321347008,10276.408321347006,10000,400000,0,1750,1500,19732.93687325246,1355.9714480945465,1500.0,15.700000000000001,1.378875540705664,0.9999982204570717,0.0,10.329907021001313,1.0081499937212413,1750.0,15.700000000000001,1800.985147964174,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.26603844433969,5.640879624767181,342.0,11.016534468950958,9.86646843662623,0.3205852716339219,10.686175681720801,0.1068617572107673,0.10686175721148829,0.1068617572116665,10.686175680653154,10.686175680653154,-4.05134967678669e-08,0.9737338582518958,0.9723175830237836,0.9665884245769514,19.85000031152498,19.85000056134885,19.85000069999063,0.0,0.0,0.0
314,9.86646843662623,5,200,2000,5,5,486.64684366262304,19732.93687325246,9732.93687325246,10000,400000,0,1750,1500,19184.127208904632,1361.3096643478273,1500.0,15.75,1.378875540705664,0.9999982804223129,0.0,10.329907021001313,1.0081499937212413,1750.0,15.75,1801.061379077497,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.2662613423318625,5.640879624767181,342.0,11.442994687672593,9.592063604452317,0.33049632132800966,11.016544004923073,0.11016544044213106,0.11016544044285058,0.1101654404430288,11.01654400382242,11.01654400382242,-4.048045993321707e-08,0.9737338580705317,0.9723175828424993,0.9665884243959902,19.85000029273357,19.850000527487623,19.85000065776626,0.0,0.0,0.0
315,9.592063604452317,5,200,2000,5,5,459.2063604452317,19184.127208904632,9184.127208904634,10000,400000,0,1750,1500,18633.5377182264,1363.0894906782344,1500.0,15.8,1.378875540705664,0.999998338366916,0.0,10.329907021001313,1.0081499937212413,1750.0,15.8,1800.8541613444495,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.26565544252763,5.640879624767181,342.0,11.819322750283213,9.3167688591132,0.34329011927114195,11.443003936446079,0.1144300397565079,0.11443003975722808,0.1144300397574063,11.443003935302817,11.443003935302817,-4.043781393775498e-08,0.9737338578893587,0.9723175826614061,0.96658842421522,19.850000275075615,19.850000495669065,19.85000061808927,0.0,0.0,0.0
316,9.3167688591132,5,200,2000,5,5,431.67688591132,18633.5377182264,8633.5377182264,10000,400000,0,1750,1500,18052.720841928207,1393.3168762981911,1500.0,15.85,1.378875540705664,0.9999983943589843,0.0,10.329907021001313,1.0081499937212413,1750.0,15.85,1800.9851479641818,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266038444339713,5.640879624767181,342.0,12.869348202609318,9.026360420964103,0.3545799525496651,11.819331712472119,0.11819331751601503,0.11819331751673619,0.1181933175169144,11.819331711291259,11.819331711291259,-4.040018115784353e-08,0.9737338577083544,0.9723175824804817,0.9665884240346185,19.85000025848268,19.850000465769824,19.8500005808055,0.0,0.0,0.0
317,9.026360420964103,5,200,2000,5,5,402.63604209641034,18052.720841928207,8052.720841928206,10000,400000,0,1750,1500,17470.130921311782,1395.089920616424,1500.0,15.9,1.378875540705664,0.9999984484642939,0.0,10.329907021001313,1.0081499937212413,1750.0,15.9,1801.0613790775046,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266261342331885,5.640879624767181,342.0,13.339108292673973,8.73506546065589,0.38608070645587667,12.869356842889033,0.12869356881808613,0.12869356881880623,0.12869356881898447,12.869356841603267,12.869356841603267,-4.029517864258805e-08,0.9737338575278205,0.9723175823000276,0.9665884238544874,19.850000242890644,19.85000043767394,19.85000054577074,0.0,0.0,0.0
318,8.73506546065589,5,200,2000,5,5,373.50654606558913,17470.130921311782,7470.130921311782,10000,400000,0,1750,1500,16885.76888188316,1396.8620394286243,1500.0,15.950000000000001,1.378875540705664,0.9999985007463796,0.0,10.329907021001313,1.0081499937212413,1750.0,15.950000000000001,1800.8541613444572,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.2656554425276525,5.640879624767181,342.0,13.842710829841764,8.44288444094158,0.4001734999933664,13.339116627565932,0.13339116666391604,0.13339116666463613,0.13339116666481438,13.339116626233231,13.339116626233233,-4.024820266184116e-08,0.9737338573474971,0.9723175821197841,0.9665884236745668,19.850000228239253,19.850000411273015,19.85000051284908,0.0,0.0,0.0
319,8.44288444094158,5,200,2000,5,5,344.28844409415797,16885.76888188316,6885.768881883159,10000,400000,0,1750,1500,16299.635706909166,1398.6331749739936,1500.0,16.0,1.378875540705664,0.9999985512667102,0.0,10.329907021001313,1.0081499937212413,1750.0,16.0,1800.9851479641893,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266038444339735,5.640879624767181,342.0,14.383957666625395,8.149817853454584,0.4152815668867067,13.842718857444638,0.13842718896169615,0.13842718896241643,0.13842718896259468,13.842718856061623,13.842718856061623,-4.019784243658538e-08,0.9737338571673992,0.9723175819397661,0.9665884234948716,19.850000214471777,19.85000038646467,19.850000481913526,0.0,0.0,0.0
320,8.149817853454584,5,200,2000,5,5,314.98178534545843,16299.635706909168,6299.635706909168,10000,400000,0,1750,1500,15695.857963532675,1416.2777433764932,1500.0,16.05,1.378875540705451,0.9999986000846898,0.0,10.329907021001313,1.0081499937212413,1750.0,16.05,1801.0613790775121,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266261342331907,5.640879624767181,342.0,15.386931884304605,7.847928981766337,0.43151896270784995,14.383965384924288,0.14383965423541056,0.1438396542361309,0.14383965423630915,14.3839653834872,14.383965383487197,-4.014371778158123e-08,0.9737338569875438,0.9723175817599905,0.9665884233154193,19.85000020153467,19.850000363152844,19.85000045284397,0.0,0.0,0.0
321,7.847928981766337,5,200,2000,5,5,284.79289817663374,15695.857963532675,5695.857963532674,10000,400000,0,1750,1500,15090.323712758604,1418.0342507740722,1500.0,16.1,1.378875540705451,0.99999864725768,0.0,10.329907021001313,1.0081499937212413,1750.0,16.1,1800.8541613444647,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.265655442527675,5.640879624767181,342.0,16.05092805960426,7.545161856379302,0.46160817927286857,15.386939270625408,0.15386939309041647,0.15386939309113715,0.15386939309131534,15.386939269088112,15.386939269088112,-4.004342039082213e-08,0.9737338568081378,0.9723175815806644,0.966588423136416,19.85000018937785,19.85000034124704,19.850000425528094,0.0,0.0,0.0
322,7.545161856379302,5,200,2000,5,5,254.5161856379302,15090.323712758604,5090.3237127586035,10000,400000,0,1750,1500,14483.034630983355,1419.7890817752482,1500.0,16.15,1.378875540705664,0.9999986928410709,0.0,10.329907021001313,1.0081499937212413,1750.0,16.15,1800.9851479641968,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266038444339757,5.640879624767181,342.0,16.772426421630826,7.241517315491677,0.48152805484726624,16.050935123238062,0.1605093516152154,0.1605093516159363,0.1605093516161145,16.050935121634428,16.050935121634428,-3.997702080333678e-08,0.9737338566290293,0.9723175814016357,0.9665884229577103,19.850000177954485,19.850000320662616,19.85000039985988,0.0,0.0,0.0
323,7.241517315491677,5,200,2000,5,5,224.15173154916775,14483.034630983355,4483.034630983355,10000,400000,0,1750,1500,13873.992452364133,1421.5421786192219,1500.0,16.2,1.378875540705664,0.9999987368884391,0.0,10.329907021001313,1.0081499937212413,1750.0,16.2,1801.0613790775199,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266261342331929,5.640879624767181,342.0,17.5592478000935,6.936996226182067,0.5031729959450519,16.772433159975144,0.16772433198114456,0.16772433198186473,0.16772433198204298,16.772433158299425,16.772433158299425,-3.990487099745355e-08,0.9737338564502441,0.9723175812229304,0.966588422779328,19.850000167220003,19.850000301319938,19.850000375739853,0.0,0.0,0.0
324,6.936996226182067,5,200,2000,5,5,193.69962261820666,13873.992452364133,3873.992452364133,10000,400000,0,1750,1500,13257.956383156987,1428.5360692071456,1500.0,16.25,1.378875540705664,0.999998779451567,0.0,10.329907021001313,1.0081499937212413,1750.0,16.25,1800.8541613444722,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.265655442527697,5.640879624767181,342.0,18.586154650192192,6.6289781915784936,0.5267776274504419,17.5592542103121,0.1755925424829412,0.17559254248366138,0.17559254248383963,17.55925420855777,17.55925420855777,-3.982618889022608e-08,0.9737338562718114,0.9723175810445776,0.9665884226012981,19.85000015713308,19.850000283144027,19.850000353074904,0.0,0.0,0.0
325,6.6289781915784936,5,200,2000,5,5,162.89781915784937,13257.956383156987,3257.956383156987,10000,400000,0,1750,1500,12640.176754303842,1430.279628853145,1500.0,16.3,1.378875540705451,0.9999988205804619,0.0,10.329907021001313,1.0081499937212413,1750.0,16.3,1800.9851479642045,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266038444339779,5.640879624767181,342.0,19.549714876978985,6.320088377151921,0.5575848227824869,18.58616072158556,0.18586160759362258,0.18586160759434306,0.1858616075945213,18.586160719728632,18.586160719728632,-3.9723498236943733e-08,0.9737338560938387,0.9723175808666847,0.9665884224237281,19.850000147654725,19.8500002660644,19.85000033177704,0.0,0.0,0.0
326,6.320088377151921,5,200,2000,5,5,132.00883771519213,12640.176754303842,2640.1767543038427,10000,400000,0,1750,1500,12017.179161887821,1435.4975924160215,1500.0,16.35,1.378875540705451,0.9999988603234679,0.0,10.329907021001313,1.0081499937212413,1750.0,16.35,1801.0613790775274,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266261342331951,5.640879624767181,342.0,20.736899534354677,6.0085895809439105,0.5864916194464129,19.549720610575744,0.19549720648159763,0.19549720648231872,0.1954972064824969,19.549720608622547,19.549720608622547,-3.9627142245890045e-08,0.9737338559162978,0.9723175806892237,0.96658842224659,19.8500001387481,19.850000250015285,19.85000031176395,0.0,0.0,0.0
327,6.0085895809439105,5,200,2000,5,5,100.85895809439106,12017.179161887821,2017.179161887821,10000,400000,0,1750,1500,11392.44667927854,1437.2324826092813,1500.0,16.4,1.378875540705664,0.9999988987272413,0.0,10.329907021001313,1.0081499937212413,1750.0,16.4,1800.85416134448,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.265655442527719,5.640879624767181,342.0,21.934971484065574,5.69622333963927,0.6221071487471344,20.73690492083711,0.2073690495818381,0.20736904958255906,0.2073690495827373,20.7369049187653,20.7369049187653,-3.950842381274652e-08,0.9737338557392888,0.9723175805122943,0.9665884220699839,19.850000130378703,19.8500002349341,19.850000292958043,0.0,0.0,0.0
328,5.69622333963927,5,200,2000,5,5,69.62233396392703,11392.44667927854,1392.4466792785406,10000,400000,0,1750,1500,10694.484033230641,1510.4626460479,1500.0,16.45,1.378875540705664,0.9999989358368895,0.0,10.329907021001313,1.0081499937212413,1750.0,16.45,1800.985147964212,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266038444339801,5.640879624767181,342.0,26.105519214546174,5.34724201661532,0.6580492967820248,21.93497652223962,0.21934976559346797,0.21934976559418912,0.2193497655943673,21.934976520048114,21.934976520048114,-3.9388616650499525e-08,0.9737338555628164,0.9723175803359019,0.9665884218939143,19.85000012251396,19.85000022076258,19.850000275286504,0.0,0.0,0.0
329,5.34724201661532,5,200,2000,5,5,34.72420166153203,10694.484033230641,694.4840332306405,10000,400000,0,1750,1500,10000.0,1506.9840332306405,1500.0,16.5,1.378875540705664,0.9999989716960075,0.0,10.329907021001313,1.0081499937212413,1750.0,16.5,1801.0613790775349,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.2662613423319735,5.640879624767181,342.0,27.77936132922565,5.0,0.783165714448498,26.105523778622477,0.26105523814895903,0.26105523814968035,0.26105523814985854,26.105523776014294,26.105523776014294,-3.8971561923152604e-08,0.9737338553882127,0.9723175801613779,0.9665884217197135,19.850000115123805,19.85000020744576,19.850000258680893,0.0,0.0,0.0
330,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,16.55,1.378875540705451,0.9999990063467826,0.0,10.329907021001313,1.0081499937212413,1750.0,16.55,1800.8541613444875,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.265655442527741,5.640879624767181,342.0,0.0,5.0,0.8333809659551266,27.779365495844687,0.2777936553178355,0.2777936553185563,0.2777936553187345,27.779365493069275,27.779365493069275,-3.8804177749421375e-08,0.9737338552143587,0.9723175799876039,0.9665884215462623,19.850000108179586,19.850000194932534,19.850000243077034,0.0,0.0,0.0
331,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,16.6,1.378875540705451,0.9999990398299299,0.0,10.329907021001313,1.0081499937212413,1750.0,16.6,1800.9851479642198,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266038444339824,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.041564140101242e-08,5.0415819620430714e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.158211379315369e-08,0.9737338550280591,0.9723175798013841,0.9665884213603655,19.85000010165396,19.850000183174075,19.850000228414274,0.0,0.0,0.0
332,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,16.65,1.378875540705664,0.9999990721848006,0.0,10.329907021001313,1.0081499937212413,1750.0,16.65,1801.0613790775426,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266261342331996,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.041564140098871e-08,5.041581962040694e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.158211379077584e-08,0.9737338548417593,0.9723175796151643,0.9665884211744685,19.850000095522148,19.85000017212485,19.850000214636168,0.0,0.0,0.0
333,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,16.7,1.378875540705664,0.9999991034494357,0.0,10.329907021001313,1.0081499937212413,1750.0,16.7,1800.8541613444952,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.2656554425277635,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.0415641400965016e-08,5.041581962038318e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.158211378840038e-08,0.9737338546554596,0.9723175794289444,0.9665884209885716,19.8500000897601,19.850000161741946,19.850000201689056,0.0,0.0,0.0
334,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,16.75,1.378875540705664,0.9999991336606008,0.0,10.329907021001313,1.0081499937212413,1750.0,16.75,1800.9851479642273,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266038444339846,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.041564140094134e-08,5.041581962035945e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.15821137860271e-08,0.9737338544691598,0.9723175792427246,0.9665884208026747,19.850000084345652,19.85000015198557,19.850000189522916,0.0,0.0,0.0
335,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,16.8,1.378875540705451,0.9999991628537233,0.0,10.329907021001313,1.0081499937212413,1750.0,16.8,1801.06137907755,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266261342332018,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.0415641400917675e-08,5.0415819620335734e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.158211378365583e-08,0.9737338542828602,0.9723175790565047,0.9665884206167777,19.85000007925788,19.850000142817862,19.850000178090852,0.0,0.0,0.0
336,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,16.85,1.378875540705451,0.9999991910631193,0.0,10.329907021001313,1.0081499937212413,1750.0,16.85,1800.8541613445027,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.265655442527786,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.041564140089404e-08,5.0415819620312044e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.1582113781286416e-08,0.9737338540965604,0.9723175788702848,0.9665884204308808,19.85000007447701,19.850000134202958,19.850000167348185,0.0,0.0,0.0
337,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,16.9,1.378875540705664,0.999999218321948,0.0,10.329907021001313,1.0081499937212413,1750.0,16.9,1800.9851479642348,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266038444339868,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753617e-06,5.041492023849514e-08,5.04156414008704e-08,5.041581962028835e-08,4.999999848249926e-06,4.999999848249919e-06,-4.1582113778918714e-08,0.9737338539102607,0.972317578684065,0.9665884202449839,19.850000069984674,19.85000012610783,19.85000015725359,0.0,0.0,0.0
338,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,16.95,1.378875540705664,0.9999992446622203,0.0,10.329907021001313,1.0081499937212413,1750.0,16.95,1801.0613790775578,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.26626134233204,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.04156414008468e-08,5.04158196202647e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.1582113776552594e-08,0.973733853723961,0.9723175784978452,0.966588420059087,19.850000065763084,19.850000118500873,19.850000147767958,0.0,0.0,0.0
339,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,17.0,1.378875540705664,0.9999992701148595,0.0,10.329907021001313,1.0081499937212413,1750.0,17.0,1800.8541613445102,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.265655442527808,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.04156414008232e-08,5.041581962024106e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.1582113774187916e-08,0.9737338535376613,0.9723175783116252,0.96658841987319,19.850000061796152,19.850000111352813,19.850000138854398,0.0,0.0,0.0
340,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,17.05,1.378875540705451,0.9999992947098643,0.0,10.329907021001313,1.0081499937212413,1750.0,17.05,1800.9851479642425,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.26603844433989,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.04156414007996e-08,5.041581962021742e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.15821137718246e-08,0.9737338533513615,0.9723175781254054,0.9665884196872931,19.850000058068474,19.850000104635853,19.850000130478634,0.0,0.0,0.0
341,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,17.1,1.378875540705451,0.9999993184760622,0.0,10.329907021001313,1.0081499937212413,1750.0,17.1,1801.0613790775653,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266261342332062,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.041564140077603e-08,5.041581962019381e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.1582113769462525e-08,0.9737338531650618,0.9723175779391856,0.9665884195013962,19.850000054565726,19.850000098324074,19.850000122608094,0.0,0.0,0.0
342,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,17.150000000000002,1.3788755407052378,0.9999993414413951,0.0,10.329907021001313,1.0081499937212413,1750.0,17.150000000000002,1800.854161344518,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.26565544252783,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.0415641400752464e-08,5.041581962017019e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.158211376710162e-08,0.9737338529787621,0.9723175777529657,0.9665884193154992,19.850000051274264,19.85000009239303,19.850000115212254,0.0,0.0,0.0
343,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,17.2,1.378875540705664,0.9999993636328385,0.0,10.329907021001313,1.0081499937212413,1750.0,17.2,1800.98514796425,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266038444339912,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.041564140072889e-08,5.0415819620146594e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.158211376474179e-08,0.9737338527924624,0.9723175775667459,0.9665884191296024,19.8500000481813,19.85000008681982,19.850000108262805,0.0,0.0,0.0
344,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,17.25,1.378875540705664,0.9999993850764847,0.0,10.329907021001313,1.0081499937212413,1750.0,17.25,1801.0613790775728,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.2662613423320845,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.041564140070534e-08,5.0415819620123e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.1582113762382944e-08,0.9737338526061626,0.972317577380526,0.9665884189437054,19.85000004527501,19.850000081582778,19.850000101732178,0.0,0.0,0.0
345,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,17.3,1.378875540705451,0.9999994057975573,0.0,10.329907021001313,1.0081499937212413,1750.0,17.3,1800.8541613445254,1929.180831670376,823.2990702100132,772.2490702100139,823.2990702100132,5.265655442527852,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.0415641400681796e-08,5.041581962009943e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.1582113760025056e-08,0.973733852419863,0.9723175771943061,0.9665884187578084,19.850000042543968,19.850000076661615,19.850000095595533,0.0,0.0,0.0
346,5.0,5,200,2000,5,5,0.0,10000.0,0.0,10000,400000,0,1750,1500,10000.0,812.5,1500.0,17.35,1.378875540705451,0.9999994258204276,0.0,10.329907021001313,1.0081499937212413,1750.0,17.35,1800.9851479642577,1929.180831670376,823.2990702100132,772.3490702100139,823.2990702100132,5.266038444339935,5.640879624767181,342.0,0.0,5.0,1.5124638164110138e-07,4.999999848753618e-06,5.041492023849514e-08,5.0415641400658265e-08,5.041581962007586e-08,4.999999848249927e-06,4.9999998482499195e-06,-4.1582113757668014e-08,0.9737338522335632,0.9723175770080863,0.9665884185719116,19.8500000399776,19.85000007203689,19.85000008982911,0.0,0.0,0.0
